CUSTOMER_ID,AGE_GROUP,GENDER,INCOME_BRACKET,OCCUPATION,EDUCATION_LEVEL,CITY,STATE,OWNERSHIP_DURATION_MONTHS,FIRST_TIME_BUYER
3195,18-25,Other,>50L,Student,High School,Chennai,Gujarat,38,Yes
3196,46-55,Other,5-10L,Salaried,Doctorate,Delhi,West Bengal,37,Yes
3197,18-25,Male,>50L,Business Owner,Post-Graduate,Hyderabad,Tamil Nadu,10,Yes
3198,46-55,Male,5-10L,Professional,Graduate,Delhi,Maharashtra,9,No
3199,46-55,Male,20-50L,Retired,Post-Graduate,Hyderabad,Karnataka,53,Yes
3200,18-25,Male,>50L,Freelancer,Post-Graduate,Delhi,Telangana,60,Yes
3201,18-25,Other,5-10L,Salaried,High School,Chennai,Rajasthan,22,No
3202,18-25,Female,5-10L,Student,Graduate,Chennai,Delhi,37,No
3203,55+,Female,5-10L,Freelancer,Graduate,Hyderabad,Maharashtra,33,No
3204,36-45,Male,20-50L,Student,Post-Graduate,Mumbai,Gujarat,16,Yes
3205,46-55,Other,20-50L,Student,Doctorate,Bangalore,Uttar Pradesh,32,No
3206,18-25,Other,>50L,Business Owner,Doctorate,Chennai,Delhi,18,No
3207,26-35,Male,10-20L,Retired,High School,Bangalore,Delhi,8,No
3208,18-25,Female,5-10L,Salaried,Post-Graduate,Chennai,Punjab,49,No
3209,18-25,Other,>50L,Freelancer,High School,Delhi,Punjab,43,Yes
3210,26-35,Other,5-10L,Student,Graduate,Mumbai,Tamil Nadu,7,No
3211,26-35,Other,5-10L,Student,Post-Graduate,Chennai,Uttar Pradesh,42,No
3212,36-45,Male,20-50L,Retired,Post-Graduate,Bangalore,Maharashtra,22,No
3213,26-35,Other,20-50L,Professional,Doctorate,Chennai,Tamil Nadu,12,No
3214,18-25,Male,<5L,Professional,High School,Hyderabad,Rajasthan,25,Yes
3215,55+,Male,5-10L,Retired,High School,Hyderabad,Tamil Nadu,50,Yes
3216,55+,Male,5-10L,Business Owner,Doctorate,Mumbai,West Bengal,50,No
3217,36-45,Female,<5L,Freelancer,Doctorate,Hyderabad,Maharashtra,56,Yes
3218,36-45,Other,20-50L,Student,Post-Graduate,Hyderabad,Karnataka,49,Yes
3219,46-55,Male,5-10L,Salaried,Graduate,Mumbai,Delhi,3,No
3220,46-55,Other,5-10L,Salaried,Post-Graduate,Delhi,Rajasthan,41,Yes
3221,26-35,Male,10-20L,Student,Graduate,Delhi,West Bengal,9,No
3222,18-25,Male,>50L,Retired,Post-Graduate,Mumbai,Karnataka,57,Yes
3223,18-25,Male,<5L,Freelancer,Post-Graduate,Bangalore,Rajasthan,42,Yes
3224,36-45,Female,>50L,Business Owner,Doctorate,Bangalore,Gujarat,38,No
3225,55+,Female,10-20L,Business Owner,Doctorate,Bangalore,Gujarat,39,Yes
3226,36-45,Other,20-50L,Retired,Post-Graduate,Bangalore,Tamil Nadu,7,No
3227,36-45,Male,5-10L,Student,High School,Mumbai,Rajasthan,36,No
3228,55+,Female,>50L,Freelancer,Doctorate,Chennai,West Bengal,22,Yes
3229,18-25,Female,>50L,Business Owner,Graduate,Mumbai,Delhi,3,No
3230,18-25,Other,10-20L,Professional,Post-Graduate,Mumbai,Karnataka,21,Yes
3231,55+,Male,20-50L,Retired,High School,Mumbai,Karnataka,47,No
3232,26-35,Female,>50L,Retired,High School,Delhi,Telangana,53,No
3233,46-55,Male,>50L,Professional,Doctorate,Chennai,Delhi,1,Yes
3234,36-45,Male,<5L,Business Owner,Doctorate,Chennai,Uttar Pradesh,10,No
3235,55+,Other,20-50L,Business Owner,Doctorate,Delhi,Telangana,10,Yes
3236,26-35,Female,20-50L,Freelancer,Post-Graduate,Hyderabad,Karnataka,25,Yes
3237,18-25,Female,5-10L,Business Owner,Doctorate,Hyderabad,Tamil Nadu,38,Yes
3238,36-45,Other,>50L,Business Owner,Doctorate,Delhi,Karnataka,8,No
3239,26-35,Male,5-10L,Freelancer,Doctorate,Bangalore,West Bengal,45,Yes
3240,46-55,Female,10-20L,Student,Post-Graduate,Mumbai,Gujarat,33,No
3241,36-45,Female,>50L,Professional,Post-Graduate,Delhi,West Bengal,29,Yes
3242,36-45,Male,<5L,Student,Post-Graduate,Bangalore,Maharashtra,59,Yes
3243,46-55,Other,10-20L,Retired,High School,Bangalore,Karnataka,15,No
3244,46-55,Female,10-20L,Retired,Graduate,Mumbai,Telangana,10,Yes
3245,55+,Female,20-50L,Salaried,Doctorate,Chennai,Karnataka,30,Yes
3246,55+,Other,20-50L,Professional,High School,Hyderabad,Punjab,33,No
3247,46-55,Other,>50L,Retired,Graduate,Delhi,Rajasthan,52,Yes
3248,18-25,Other,10-20L,Retired,Doctorate,Mumbai,Karnataka,26,No
3249,26-35,Female,<5L,Freelancer,Graduate,Bangalore,Uttar Pradesh,60,No
3250,46-55,Female,>50L,Retired,Doctorate,Chennai,Gujarat,60,Yes
3251,36-45,Male,<5L,Business Owner,Post-Graduate,Bangalore,Delhi,21,Yes
3252,26-35,Male,10-20L,Student,Graduate,Hyderabad,Telangana,50,Yes
3253,36-45,Male,>50L,Salaried,Post-Graduate,Bangalore,Gujarat,42,Yes
3254,26-35,Other,20-50L,Retired,Doctorate,Delhi,Tamil Nadu,50,Yes
3255,36-45,Female,20-50L,Professional,Doctorate,Mumbai,Tamil Nadu,38,Yes
3256,55+,Male,10-20L,Student,Post-Graduate,Hyderabad,Tamil Nadu,10,No
3257,46-55,Female,10-20L,Freelancer,Doctorate,Chennai,Karnataka,57,No
3258,18-25,Male,10-20L,Student,Graduate,Mumbai,Tamil Nadu,38,Yes
3259,55+,Male,>50L,Retired,Doctorate,Delhi,Maharashtra,45,No
3260,26-35,Other,<5L,Salaried,High School,Chennai,Delhi,35,No
3261,26-35,Other,5-10L,Student,High School,Hyderabad,West Bengal,23,No
3262,46-55,Female,20-50L,Student,Graduate,Chennai,Delhi,31,No
3263,46-55,Female,10-20L,Salaried,Post-Graduate,Mumbai,West Bengal,33,No
3264,26-35,Male,5-10L,Professional,Doctorate,Chennai,Karnataka,16,No
3265,55+,Female,5-10L,Professional,Doctorate,Hyderabad,Gujarat,47,No
3266,36-45,Other,<5L,Professional,High School,Delhi,Uttar Pradesh,29,Yes
3267,55+,Other,>50L,Retired,Doctorate,Mumbai,West Bengal,15,No
3268,55+,Female,10-20L,Business Owner,High School,Hyderabad,Punjab,35,No
3269,26-35,Other,5-10L,Business Owner,High School,Hyderabad,Maharashtra,36,No
3270,26-35,Male,<5L,Business Owner,Post-Graduate,Delhi,Karnataka,13,Yes
3271,46-55,Female,10-20L,Salaried,Graduate,Chennai,Tamil Nadu,27,No
3272,46-55,Other,10-20L,Salaried,High School,Hyderabad,Gujarat,42,Yes
3273,55+,Female,20-50L,Business Owner,Graduate,Hyderabad,Maharashtra,16,Yes
3274,18-25,Male,5-10L,Salaried,High School,Mumbai,Delhi,16,Yes
3275,18-25,Male,20-50L,Retired,Post-Graduate,Bangalore,Tamil Nadu,49,No
3276,46-55,Male,10-20L,Professional,Graduate,Bangalore,Tamil Nadu,54,No
3277,46-55,Other,<5L,Student,Graduate,Bangalore,Punjab,8,No
3278,36-45,Female,20-50L,Freelancer,High School,Mumbai,Uttar Pradesh,6,Yes
3279,55+,Other,10-20L,Business Owner,Graduate,Mumbai,Karnataka,60,Yes
3280,18-25,Female,10-20L,Business Owner,Graduate,Delhi,Telangana,48,No
3281,46-55,Other,<5L,Freelancer,Graduate,Hyderabad,Uttar Pradesh,27,Yes
3282,55+,Male,5-10L,Salaried,High School,Bangalore,Karnataka,9,Yes
3283,26-35,Male,>50L,Salaried,Post-Graduate,Mumbai,West Bengal,51,No
3284,36-45,Female,>50L,Freelancer,Graduate,Mumbai,Tamil Nadu,58,No
3285,36-45,Male,<5L,Professional,Post-Graduate,Delhi,Rajasthan,41,No
3286,18-25,Female,<5L,Retired,Doctorate,Mumbai,Tamil Nadu,14,No
3287,36-45,Other,20-50L,Salaried,Doctorate,Chennai,Maharashtra,60,Yes
3288,26-35,Male,5-10L,Retired,Doctorate,Mumbai,Delhi,42,Yes
3289,26-35,Other,>50L,Freelancer,Post-Graduate,Chennai,Maharashtra,19,Yes
3290,18-25,Male,>50L,Retired,Graduate,Chennai,Karnataka,35,Yes
3291,55+,Male,<5L,Business Owner,Post-Graduate,Bangalore,Uttar Pradesh,47,Yes
3292,18-25,Other,>50L,Professional,High School,Mumbai,West Bengal,3,No
3293,46-55,Other,10-20L,Salaried,Doctorate,Hyderabad,Tamil Nadu,50,No
3294,36-45,Female,10-20L,Student,Post-Graduate,Mumbai,Rajasthan,16,No
3295,26-35,Female,<5L,Salaried,Doctorate,Delhi,Delhi,11,Yes
3296,46-55,Female,<5L,Retired,Doctorate,Chennai,Punjab,18,No
3297,26-35,Male,<5L,Retired,Graduate,Bangalore,Gujarat,51,No
3298,18-25,Male,<5L,Retired,High School,Delhi,Rajasthan,24,Yes
3299,26-35,Male,10-20L,Freelancer,Post-Graduate,Hyderabad,Telangana,43,No
3300,36-45,Other,20-50L,Freelancer,High School,Chennai,Punjab,46,Yes
3301,26-35,Female,20-50L,Professional,Graduate,Hyderabad,Uttar Pradesh,52,No
3302,26-35,Other,10-20L,Salaried,Doctorate,Mumbai,Delhi,25,No
3303,36-45,Male,>50L,Business Owner,Graduate,Hyderabad,Uttar Pradesh,51,No
3304,18-25,Other,20-50L,Business Owner,Doctorate,Delhi,Punjab,16,No
3305,55+,Other,20-50L,Professional,High School,Chennai,Maharashtra,49,No
3306,46-55,Female,10-20L,Salaried,Graduate,Mumbai,Uttar Pradesh,57,No
3307,55+,Male,<5L,Student,Doctorate,Delhi,West Bengal,24,No
3308,36-45,Female,20-50L,Business Owner,Post-Graduate,Hyderabad,Karnataka,50,Yes
3309,36-45,Male,20-50L,Business Owner,Doctorate,Chennai,Maharashtra,3,Yes
3310,36-45,Female,10-20L,Student,Graduate,Hyderabad,Maharashtra,51,Yes
3311,36-45,Male,5-10L,Salaried,High School,Delhi,Delhi,60,Yes
3312,18-25,Male,5-10L,Retired,Post-Graduate,Hyderabad,Telangana,59,No
3313,26-35,Male,10-20L,Student,Doctorate,Bangalore,Delhi,42,Yes
3314,26-35,Female,>50L,Retired,Doctorate,Mumbai,Punjab,51,No
3315,18-25,Female,5-10L,Salaried,Post-Graduate,Hyderabad,Gujarat,18,No
3316,36-45,Female,10-20L,Business Owner,High School,Hyderabad,Maharashtra,23,Yes
3317,36-45,Other,5-10L,Retired,Post-Graduate,Chennai,West Bengal,19,Yes
3318,26-35,Male,10-20L,Student,Doctorate,Mumbai,Gujarat,26,Yes
3319,18-25,Female,20-50L,Freelancer,Post-Graduate,Mumbai,Rajasthan,57,Yes
3320,36-45,Male,20-50L,Salaried,Post-Graduate,Hyderabad,Rajasthan,35,Yes
3321,36-45,Male,20-50L,Retired,High School,Delhi,Delhi,50,No
3322,18-25,Female,10-20L,Retired,Doctorate,Delhi,West Bengal,50,Yes
3323,55+,Female,5-10L,Retired,High School,Delhi,West Bengal,2,No
3324,26-35,Female,5-10L,Business Owner,High School,Hyderabad,Uttar Pradesh,32,No
3325,55+,Female,<5L,Student,High School,Chennai,Uttar Pradesh,27,Yes
3326,18-25,Female,<5L,Retired,Graduate,Chennai,Tamil Nadu,33,No
3327,36-45,Other,>50L,Retired,Graduate,Chennai,Delhi,18,No
3328,55+,Female,<5L,Salaried,Post-Graduate,Mumbai,Maharashtra,42,No
3329,36-45,Other,>50L,Student,Post-Graduate,Bangalore,Karnataka,24,No
3330,36-45,Female,10-20L,Student,Graduate,Chennai,Delhi,32,No
3331,55+,Male,<5L,Student,Post-Graduate,Bangalore,Delhi,41,No
3332,46-55,Female,5-10L,Freelancer,Doctorate,Delhi,Maharashtra,36,No
3333,46-55,Male,>50L,Salaried,High School,Chennai,Uttar Pradesh,47,Yes
3334,36-45,Other,5-10L,Salaried,Doctorate,Chennai,Rajasthan,54,Yes
3335,26-35,Male,<5L,Retired,Graduate,Hyderabad,Maharashtra,24,No
3336,26-35,Female,20-50L,Business Owner,High School,Bangalore,Telangana,4,No
3337,26-35,Male,<5L,Business Owner,Doctorate,Mumbai,West Bengal,59,Yes
3338,36-45,Other,5-10L,Professional,Post-Graduate,Bangalore,Punjab,51,No
3339,26-35,Male,5-10L,Freelancer,Doctorate,Chennai,Telangana,48,Yes
3340,46-55,Male,<5L,Student,Graduate,Delhi,Uttar Pradesh,14,Yes
3341,46-55,Female,20-50L,Student,Graduate,Bangalore,Punjab,59,Yes
3342,46-55,Female,5-10L,Professional,High School,Bangalore,Telangana,50,No
3343,18-25,Male,10-20L,Professional,Graduate,Mumbai,Gujarat,6,No
3344,46-55,Male,5-10L,Business Owner,Doctorate,Bangalore,Telangana,5,No
3345,36-45,Female,20-50L,Business Owner,Graduate,Mumbai,Delhi,29,No
3346,55+,Other,>50L,Business Owner,Doctorate,Bangalore,Punjab,34,Yes
3347,46-55,Other,<5L,Salaried,Graduate,Mumbai,Rajasthan,11,No
3348,18-25,Female,>50L,Freelancer,Graduate,Chennai,Punjab,38,No
3349,18-25,Other,10-20L,Professional,Doctorate,Delhi,Maharashtra,41,No
3350,55+,Male,20-50L,Freelancer,Graduate,Hyderabad,Maharashtra,22,No
3351,46-55,Other,20-50L,Professional,Graduate,Chennai,Karnataka,12,No
3352,18-25,Other,5-10L,Freelancer,Doctorate,Mumbai,Maharashtra,38,Yes
3353,18-25,Female,10-20L,Salaried,Doctorate,Bangalore,Tamil Nadu,34,Yes
3354,36-45,Female,<5L,Freelancer,High School,Hyderabad,Maharashtra,25,No
3355,26-35,Female,5-10L,Business Owner,Graduate,Bangalore,Delhi,35,Yes
3356,46-55,Female,10-20L,Professional,High School,Chennai,Maharashtra,35,Yes
3357,18-25,Other,5-10L,Retired,Graduate,Mumbai,Delhi,30,Yes
3358,26-35,Male,20-50L,Student,Doctorate,Mumbai,Telangana,38,No
3359,36-45,Female,5-10L,Student,Graduate,Hyderabad,Rajasthan,26,No
3360,46-55,Male,20-50L,Freelancer,Doctorate,Hyderabad,Uttar Pradesh,15,No
3361,18-25,Other,5-10L,Retired,Doctorate,Chennai,Rajasthan,33,No
3362,55+,Female,>50L,Salaried,Graduate,Hyderabad,Delhi,35,No
3363,26-35,Male,10-20L,Student,High School,Hyderabad,Telangana,37,Yes
3364,36-45,Male,<5L,Business Owner,Doctorate,Delhi,Gujarat,49,Yes
3365,26-35,Male,>50L,Professional,High School,Bangalore,Rajasthan,24,No
3366,26-35,Male,>50L,Professional,Post-Graduate,Delhi,Telangana,33,No
3367,36-45,Female,20-50L,Freelancer,Post-Graduate,Delhi,West Bengal,30,No
3368,46-55,Female,20-50L,Student,Post-Graduate,Chennai,Maharashtra,51,No
3369,36-45,Female,20-50L,Student,Doctorate,Chennai,Telangana,51,Yes
3370,26-35,Other,>50L,Retired,Post-Graduate,Bangalore,Tamil Nadu,24,No
3371,55+,Other,10-20L,Business Owner,Post-Graduate,Mumbai,Telangana,39,No
3372,26-35,Female,>50L,Professional,High School,Hyderabad,Tamil Nadu,31,No
3373,46-55,Male,10-20L,Retired,Post-Graduate,Delhi,Tamil Nadu,43,No
3374,55+,Other,5-10L,Professional,Graduate,Chennai,West Bengal,47,No
3375,55+,Female,20-50L,Student,High School,Chennai,Tamil Nadu,30,No
3376,46-55,Male,5-10L,Freelancer,Post-Graduate,Delhi,Karnataka,49,No
3377,36-45,Male,<5L,Student,Post-Graduate,Chennai,Maharashtra,1,Yes
3378,26-35,Male,20-50L,Freelancer,Doctorate,Chennai,Delhi,7,No
3379,55+,Other,5-10L,Salaried,Doctorate,Hyderabad,Punjab,22,No
3380,26-35,Female,5-10L,Salaried,High School,Bangalore,Punjab,16,Yes
3381,26-35,Other,<5L,Salaried,Post-Graduate,Bangalore,Rajasthan,51,Yes
3382,46-55,Other,5-10L,Salaried,Doctorate,Bangalore,Gujarat,10,Yes
3383,46-55,Other,20-50L,Freelancer,Post-Graduate,Mumbai,Delhi,17,No
3384,26-35,Male,10-20L,Freelancer,Graduate,Mumbai,Uttar Pradesh,44,Yes
3385,26-35,Male,20-50L,Student,Graduate,Hyderabad,Uttar Pradesh,2,No
3386,18-25,Male,5-10L,Business Owner,High School,Bangalore,Punjab,49,Yes
3387,18-25,Other,10-20L,Retired,High School,Mumbai,Rajasthan,14,No
3388,18-25,Male,5-10L,Salaried,High School,Hyderabad,Telangana,11,No
3389,46-55,Male,20-50L,Business Owner,Doctorate,Bangalore,Karnataka,41,Yes
3390,18-25,Other,<5L,Salaried,Post-Graduate,Mumbai,Maharashtra,25,No
3391,26-35,Female,>50L,Student,Doctorate,Delhi,Maharashtra,13,No
3392,26-35,Female,5-10L,Freelancer,Post-Graduate,Mumbai,Maharashtra,21,Yes
3393,36-45,Other,>50L,Student,Graduate,Delhi,Tamil Nadu,52,Yes
3394,46-55,Other,<5L,Business Owner,Graduate,Mumbai,Telangana,43,No
3395,36-45,Other,20-50L,Salaried,Doctorate,Delhi,Telangana,30,Yes
3396,36-45,Female,5-10L,Retired,Post-Graduate,Mumbai,Karnataka,32,Yes
3397,18-25,Female,>50L,Retired,Post-Graduate,Mumbai,Maharashtra,25,Yes
3398,36-45,Male,<5L,Student,High School,Hyderabad,Karnataka,45,Yes
3399,55+,Female,20-50L,Student,Graduate,Mumbai,Karnataka,10,Yes
3400,46-55,Female,20-50L,Student,Graduate,Chennai,Maharashtra,36,No
3401,36-45,Male,>50L,Retired,High School,Bangalore,Punjab,43,Yes
3402,55+,Male,5-10L,Business Owner,High School,Mumbai,Rajasthan,5,No
3403,55+,Female,>50L,Salaried,Post-Graduate,Bangalore,Tamil Nadu,60,No
3404,26-35,Male,10-20L,Student,Post-Graduate,Mumbai,Rajasthan,48,Yes
3405,36-45,Other,20-50L,Professional,Graduate,Chennai,Telangana,57,No
3406,18-25,Male,10-20L,Freelancer,Graduate,Mumbai,Rajasthan,40,Yes
3407,26-35,Male,>50L,Business Owner,Graduate,Hyderabad,Punjab,5,No
3408,36-45,Male,<5L,Professional,Graduate,Mumbai,Maharashtra,53,No
3409,46-55,Female,5-10L,Student,Post-Graduate,Hyderabad,Telangana,28,Yes
3410,26-35,Other,>50L,Professional,Post-Graduate,Chennai,Rajasthan,1,Yes
3411,46-55,Female,<5L,Freelancer,Doctorate,Hyderabad,West Bengal,27,No
3412,46-55,Female,10-20L,Freelancer,Post-Graduate,Delhi,Punjab,3,No
3413,26-35,Male,10-20L,Business Owner,High School,Chennai,Rajasthan,11,Yes
3414,18-25,Female,10-20L,Professional,Post-Graduate,Delhi,Karnataka,32,Yes
3415,55+,Male,10-20L,Salaried,Graduate,Delhi,Tamil Nadu,36,Yes
3416,18-25,Female,<5L,Retired,Graduate,Hyderabad,Punjab,41,Yes
3417,26-35,Male,20-50L,Student,Post-Graduate,Chennai,Delhi,54,Yes
3418,18-25,Female,>50L,Salaried,High School,Chennai,Maharashtra,52,No
3419,26-35,Other,5-10L,Freelancer,Doctorate,Mumbai,West Bengal,16,No
3420,26-35,Other,>50L,Business Owner,Doctorate,Hyderabad,Gujarat,4,Yes
3421,55+,Male,10-20L,Salaried,Graduate,Bangalore,Gujarat,40,Yes
3422,36-45,Male,10-20L,Freelancer,Graduate,Hyderabad,Delhi,23,No
3423,55+,Female,>50L,Business Owner,High School,Chennai,Telangana,1,Yes
3424,55+,Other,5-10L,Freelancer,Graduate,Mumbai,Uttar Pradesh,21,No
3425,46-55,Other,10-20L,Retired,Post-Graduate,Bangalore,Rajasthan,46,Yes
3426,36-45,Other,20-50L,Business Owner,Doctorate,Bangalore,Delhi,23,No
3427,36-45,Other,<5L,Professional,High School,Chennai,Punjab,3,No
3428,55+,Male,20-50L,Salaried,Doctorate,Delhi,Gujarat,21,No
3429,46-55,Other,>50L,Freelancer,Post-Graduate,Mumbai,Punjab,50,No
3430,36-45,Other,5-10L,Retired,Post-Graduate,Mumbai,Punjab,42,Yes
3431,46-55,Other,10-20L,Freelancer,Graduate,Delhi,Karnataka,37,Yes
3432,55+,Other,<5L,Business Owner,High School,Hyderabad,Karnataka,27,No
3433,36-45,Other,10-20L,Freelancer,Post-Graduate,Chennai,Uttar Pradesh,6,No
3434,46-55,Female,<5L,Freelancer,Post-Graduate,Bangalore,West Bengal,8,Yes
3435,46-55,Male,<5L,Business Owner,Post-Graduate,Chennai,Maharashtra,24,Yes
3436,36-45,Female,5-10L,Student,Post-Graduate,Delhi,Rajasthan,21,No
3437,36-45,Female,<5L,Student,Doctorate,Hyderabad,Telangana,31,Yes
3438,46-55,Other,20-50L,Retired,Doctorate,Chennai,Telangana,3,No
3439,26-35,Other,10-20L,Student,Doctorate,Mumbai,Maharashtra,23,No
3440,46-55,Female,5-10L,Freelancer,Post-Graduate,Hyderabad,Punjab,1,No
3441,18-25,Female,5-10L,Salaried,Doctorate,Bangalore,Telangana,5,No
3442,26-35,Male,>50L,Freelancer,High School,Hyderabad,Uttar Pradesh,48,No
3443,46-55,Male,20-50L,Business Owner,High School,Mumbai,Karnataka,23,Yes
3444,36-45,Female,5-10L,Salaried,Doctorate,Delhi,Delhi,47,No
3445,55+,Male,>50L,Professional,Doctorate,Bangalore,Gujarat,28,Yes
3446,26-35,Other,5-10L,Freelancer,Doctorate,Mumbai,West Bengal,35,No
3447,36-45,Other,20-50L,Business Owner,Doctorate,Hyderabad,Delhi,60,No
3448,55+,Male,<5L,Retired,Graduate,Chennai,Karnataka,11,Yes
3449,26-35,Other,5-10L,Student,Doctorate,Delhi,Gujarat,41,Yes
3450,18-25,Other,20-50L,Freelancer,Graduate,Hyderabad,Maharashtra,9,Yes
3451,26-35,Other,>50L,Student,Graduate,Bangalore,Telangana,40,No
3452,46-55,Other,5-10L,Salaried,Post-Graduate,Hyderabad,West Bengal,37,No
3453,26-35,Other,<5L,Freelancer,Post-Graduate,Bangalore,Delhi,33,No
3454,46-55,Other,5-10L,Business Owner,Graduate,Chennai,Delhi,55,No
3455,26-35,Female,<5L,Student,Post-Graduate,Bangalore,Punjab,8,No
3456,46-55,Other,<5L,Salaried,Post-Graduate,Hyderabad,Telangana,57,No
3457,46-55,Male,20-50L,Salaried,High School,Bangalore,West Bengal,48,Yes
3458,46-55,Female,20-50L,Student,High School,Bangalore,Punjab,56,No
3459,46-55,Male,5-10L,Freelancer,Post-Graduate,Chennai,Delhi,28,Yes
3460,55+,Other,5-10L,Salaried,Doctorate,Mumbai,Gujarat,19,No
3461,46-55,Male,<5L,Salaried,Post-Graduate,Mumbai,Uttar Pradesh,15,No
3462,18-25,Other,20-50L,Business Owner,Graduate,Chennai,Karnataka,16,No
3463,46-55,Male,20-50L,Retired,Graduate,Delhi,Karnataka,12,Yes
3464,18-25,Male,<5L,Salaried,Post-Graduate,Hyderabad,Delhi,51,No
3465,46-55,Male,5-10L,Business Owner,Doctorate,Delhi,Punjab,4,Yes
3466,36-45,Male,<5L,Retired,Graduate,Delhi,Maharashtra,48,No
3467,55+,Male,20-50L,Retired,Post-Graduate,Delhi,Maharashtra,46,No
3468,18-25,Female,10-20L,Salaried,Doctorate,Hyderabad,Gujarat,24,No
3469,18-25,Other,<5L,Professional,Graduate,Mumbai,Rajasthan,36,No
3470,36-45,Female,<5L,Business Owner,Doctorate,Mumbai,Telangana,38,Yes
3471,26-35,Other,10-20L,Professional,Doctorate,Chennai,Rajasthan,34,No
3472,18-25,Female,20-50L,Salaried,High School,Mumbai,Maharashtra,11,Yes
3473,18-25,Female,>50L,Salaried,High School,Chennai,Uttar Pradesh,50,Yes
3474,55+,Female,>50L,Salaried,Doctorate,Hyderabad,Gujarat,25,Yes
3475,26-35,Male,20-50L,Salaried,Graduate,Mumbai,Karnataka,39,No
3476,46-55,Female,10-20L,Business Owner,Post-Graduate,Bangalore,Telangana,2,No
3477,55+,Male,10-20L,Salaried,Doctorate,Delhi,Punjab,56,Yes
3478,18-25,Male,10-20L,Freelancer,Post-Graduate,Chennai,Maharashtra,41,Yes
3479,36-45,Female,<5L,Retired,Post-Graduate,Bangalore,Gujarat,10,No
3480,26-35,Male,20-50L,Retired,Post-Graduate,Mumbai,Delhi,29,Yes
3481,26-35,Male,<5L,Retired,High School,Mumbai,Telangana,12,Yes
3482,36-45,Male,10-20L,Salaried,High School,Mumbai,Tamil Nadu,48,Yes
3483,18-25,Male,20-50L,Business Owner,Post-Graduate,Hyderabad,Tamil Nadu,12,No
3484,46-55,Other,20-50L,Business Owner,Doctorate,Delhi,Tamil Nadu,31,Yes
3485,46-55,Male,5-10L,Professional,Graduate,Mumbai,Maharashtra,13,Yes
3486,55+,Other,5-10L,Retired,Graduate,Chennai,West Bengal,44,Yes
3487,55+,Male,<5L,Professional,High School,Mumbai,Karnataka,9,Yes
3488,55+,Female,<5L,Retired,Doctorate,Bangalore,Gujarat,27,No
3489,18-25,Other,10-20L,Freelancer,Post-Graduate,Mumbai,Karnataka,39,Yes
3490,55+,Other,10-20L,Business Owner,Post-Graduate,Bangalore,Punjab,35,No
3491,26-35,Male,>50L,Salaried,Post-Graduate,Bangalore,Maharashtra,47,No
3492,18-25,Female,10-20L,Freelancer,High School,Mumbai,Maharashtra,8,No
3493,55+,Other,20-50L,Retired,Doctorate,Chennai,Punjab,18,Yes
3494,36-45,Female,20-50L,Salaried,High School,Bangalore,Maharashtra,19,Yes
3495,18-25,Other,<5L,Student,Graduate,Chennai,Tamil Nadu,59,Yes
3496,46-55,Other,>50L,Student,Post-Graduate,Hyderabad,Rajasthan,44,Yes
3497,55+,Other,5-10L,Retired,High School,Hyderabad,West Bengal,60,No
3498,46-55,Male,20-50L,Retired,Graduate,Hyderabad,Uttar Pradesh,43,Yes
3499,18-25,Other,5-10L,Freelancer,Doctorate,Chennai,Tamil Nadu,22,No
3500,46-55,Other,5-10L,Salaried,Post-Graduate,Mumbai,Tamil Nadu,43,Yes
3501,18-25,Male,<5L,Freelancer,Post-Graduate,Hyderabad,Tamil Nadu,16,Yes
3502,55+,Female,<5L,Retired,High School,Delhi,Punjab,24,Yes
3503,36-45,Other,>50L,Business Owner,Doctorate,Hyderabad,Karnataka,38,No
3504,55+,Other,>50L,Freelancer,Post-Graduate,Chennai,Tamil Nadu,9,No
3505,18-25,Male,>50L,Salaried,Post-Graduate,Delhi,Uttar Pradesh,5,No
3506,26-35,Female,<5L,Student,Graduate,Mumbai,Delhi,54,Yes
3507,55+,Other,<5L,Business Owner,Graduate,Mumbai,Telangana,31,No
3508,46-55,Female,10-20L,Business Owner,Doctorate,Mumbai,West Bengal,59,Yes
3509,26-35,Female,10-20L,Business Owner,Graduate,Chennai,Uttar Pradesh,24,No
3510,18-25,Male,5-10L,Salaried,Doctorate,Bangalore,Maharashtra,60,Yes
3511,55+,Female,5-10L,Professional,Post-Graduate,Bangalore,Maharashtra,37,No
3512,18-25,Female,5-10L,Business Owner,High School,Mumbai,Gujarat,25,No
3513,26-35,Other,10-20L,Business Owner,Doctorate,Delhi,Uttar Pradesh,4,Yes
3514,26-35,Male,>50L,Student,Post-Graduate,Hyderabad,Uttar Pradesh,58,No
3515,26-35,Other,20-50L,Retired,Doctorate,Bangalore,Punjab,47,Yes
