SALES_ID,SALE_DATE,STATE,CITY,CITY_TIER,MODEL,STORAGE_GB,COLOR,UNITS_SOLD,UNIT_PRICE,CHANNEL,RETAILER_ID,QUARTER,YEAR,TOTAL_REVENUE
5551,2022-07-30,Rajasthan,Udaipur,Tier 2,iPhone 14 Pro,64,Starlight,5,131932,Retail Store,33,Q3,2022,659660
5552,2022-01-08,Delhi,New Delhi,Tier 2,iPhone 14,128,Midnight,5,71713,Telecom Partner,43,Q1,2022,358565
5553,2022-02-25,Tamil Nadu,Coimbatore,Tier 2,iPhone 13 Pro,64,Purple,4,119949,Telecom Partner,25,Q1,2022,479796
5554,2023-03-18,Rajasthan,Udaipur,Tier 3,iPhone 13 Pro,512,Purple,5,119489,Retail Store,45,Q1,2023,597445
5555,2023-06-15,Uttar Pradesh,Kanpur,Tier 1,iPhone 13 Pro,1024,Green,4,116451,Telecom Partner,38,Q2,2023,465804
5556,2023-09-21,Uttar Pradesh,Lucknow,Tier 2,iPhone 15 Pro,64,Gold,4,130109,Retail Store,31,Q3,2023,520436
5557,2022-08-12,Tamil Nadu,Chennai,Tier 2,iPhone 15,64,Gold,1,82933,Telecom Partner,14,Q3,2022,82933
5558,2023-06-09,Delhi,Noida,Tier 3,iPhone 15 Pro Max,128,Green,1,161925,Online,8,Q2,2023,161925
5559,2022-09-09,Karnataka,Mangalore,Tier 1,iPhone 13,64,Blue,1,55109,Retail Store,5,Q3,2022,55109
5560,2022-03-27,Tamil Nadu,Chennai,Tier 1,iPhone 15 Pro Max,64,Purple,3,162241,Retail Store,7,Q1,2022,486723
5561,2022-12-17,Maharashtra,Mumbai,Tier 1,iPhone 15 Pro Max,512,Green,3,155738,Authorized Reseller,31,Q4,2022,467214
5562,2022-05-22,Maharashtra,Pune,Tier 1,iPhone 13 Pro,1024,Purple,1,120468,Online,6,Q2,2022,120468
5563,2022-07-02,Maharashtra,Mumbai,Tier 3,iPhone 13,64,Green,3,64738,Online,10,Q3,2022,194214
5564,2022-08-13,Telangana,Warangal,Tier 1,iPhone 15,128,Midnight,3,81118,Retail Store,22,Q3,2022,243354
5565,2023-10-22,Uttar Pradesh,Lucknow,Tier 1,iPhone 15 Pro,256,Pink,4,138166,Retail Store,40,Q4,2023,552664
5566,2023-12-19,Uttar Pradesh,Noida,Tier 3,iPhone 13 Pro,64,Starlight,5,124539,Telecom Partner,5,Q4,2023,622695
5567,2023-05-30,Telangana,Hyderabad,Tier 1,iPhone 14 Pro,128,Green,1,130342,Telecom Partner,21,Q2,2023,130342
5568,2022-11-20,Karnataka,Mangalore,Tier 3,iPhone 15 Pro,256,Midnight,2,132384,Online,15,Q4,2022,264768
5569,2022-01-04,Delhi,Gurgaon,Tier 1,iPhone 14 Pro,256,Silver,4,127301,Telecom Partner,40,Q1,2022,509204
5570,2023-05-19,Maharashtra,Mumbai,Tier 3,iPhone 15 Pro,1024,Green,3,136881,Retail Store,27,Q2,2023,410643
5571,2023-12-05,Telangana,Hyderabad,Tier 2,iPhone 13,512,Green,4,61096,Retail Store,30,Q4,2023,244384
5572,2022-05-17,Karnataka,Bangalore,Tier 2,iPhone 14 Pro,512,Gold,5,127645,Retail Store,46,Q2,2022,638225
5573,2023-03-21,Tamil Nadu,Coimbatore,Tier 1,iPhone 13 Pro,1024,Starlight,4,121728,Retail Store,11,Q1,2023,486912
5574,2022-07-18,Delhi,New Delhi,Tier 1,iPhone 13,1024,Purple,4,64065,Telecom Partner,21,Q3,2022,256260
5575,2023-03-03,Rajasthan,Udaipur,Tier 1,iPhone 13,256,Starlight,3,58147,Online,44,Q1,2023,174441
5576,2023-06-20,Gujarat,Ahmedabad,Tier 1,iPhone 14,256,Starlight,4,68379,Retail Store,5,Q2,2023,273516
5577,2023-06-18,Rajasthan,Udaipur,Tier 2,iPhone 13,64,Green,5,56917,Retail Store,33,Q2,2023,284585
5578,2022-06-11,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,512,Purple,4,155950,Retail Store,12,Q2,2022,623800
5579,2023-11-12,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro Max,128,Midnight,5,154919,Online,39,Q4,2023,774595
5580,2022-07-27,Rajasthan,Jodhpur,Tier 3,iPhone 15 Pro,128,Starlight,4,138786,Telecom Partner,48,Q3,2022,555144
5581,2023-03-23,Karnataka,Mangalore,Tier 3,iPhone 15 Pro Max,64,Purple,2,158961,Retail Store,33,Q1,2023,317922
5582,2022-02-24,Tamil Nadu,Chennai,Tier 1,iPhone 14,128,Midnight,2,74209,Retail Store,33,Q1,2022,148418
5583,2022-03-08,Delhi,Noida,Tier 1,iPhone 15 Pro Max,128,Pink,2,163893,Authorized Reseller,14,Q1,2022,327786
5584,2022-05-01,Maharashtra,Mumbai,Tier 2,iPhone 13,256,Green,3,62898,Authorized Reseller,44,Q2,2022,188694
5585,2023-12-19,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,512,Silver,4,160861,Retail Store,14,Q4,2023,643444
5586,2022-02-01,Delhi,Noida,Tier 1,iPhone 14,512,Purple,3,70967,Retail Store,28,Q1,2022,212901
5587,2022-08-19,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro Max,128,Silver,3,161335,Online,47,Q3,2022,484005
5588,2022-05-01,Uttar Pradesh,Kanpur,Tier 2,iPhone 15,128,Midnight,1,82560,Online,46,Q2,2022,82560
5589,2023-04-26,Maharashtra,Nagpur,Tier 1,iPhone 13 Pro,256,Pink,1,119648,Retail Store,34,Q2,2023,119648
5590,2022-01-24,Tamil Nadu,Chennai,Tier 1,iPhone 15,64,Starlight,5,79035,Telecom Partner,18,Q1,2022,395175
5591,2022-05-30,West Bengal,Siliguri,Tier 2,iPhone 14 Pro,512,Pink,4,127688,Telecom Partner,4,Q2,2022,510752
5592,2022-09-04,Uttar Pradesh,Kanpur,Tier 1,iPhone 13 Pro,1024,Gold,4,123183,Retail Store,42,Q3,2022,492732
5593,2023-05-27,Telangana,Warangal,Tier 3,iPhone 15,128,Purple,3,81808,Telecom Partner,33,Q2,2023,245424
5594,2023-04-02,Rajasthan,Jodhpur,Tier 2,iPhone 13,512,Purple,3,56511,Online,47,Q2,2023,169533
5595,2022-04-03,Tamil Nadu,Coimbatore,Tier 1,iPhone 14,256,Pink,3,69236,Telecom Partner,17,Q2,2022,207708
5596,2023-08-02,West Bengal,Kolkata,Tier 1,iPhone 15 Pro Max,64,Starlight,2,159541,Online,14,Q3,2023,319082
5597,2022-12-29,Maharashtra,Nagpur,Tier 1,iPhone 13,1024,Green,1,60665,Retail Store,11,Q4,2022,60665
5598,2023-09-05,Karnataka,Mangalore,Tier 2,iPhone 15 Pro Max,128,Pink,5,156863,Online,27,Q3,2023,784315
5599,2022-09-21,Delhi,Noida,Tier 2,iPhone 15 Pro,256,Pink,4,132389,Online,21,Q3,2022,529556
5600,2022-03-29,Gujarat,Surat,Tier 3,iPhone 14 Pro,128,Silver,1,129266,Authorized Reseller,28,Q1,2022,129266
5601,2022-07-19,Punjab,Ludhiana,Tier 3,iPhone 14,64,Silver,2,71886,Telecom Partner,43,Q3,2022,143772
5602,2022-07-20,Delhi,Noida,Tier 3,iPhone 14,64,Midnight,2,71828,Authorized Reseller,39,Q3,2022,143656
5603,2022-11-21,Karnataka,Bangalore,Tier 1,iPhone 13 Pro,128,Blue,4,119569,Online,20,Q4,2022,478276
5604,2022-10-04,Delhi,Gurgaon,Tier 3,iPhone 15,512,Gold,1,80567,Online,5,Q4,2022,80567
5605,2022-09-12,Delhi,New Delhi,Tier 2,iPhone 15 Pro Max,256,Pink,1,156326,Authorized Reseller,36,Q3,2022,156326
5606,2023-03-07,Delhi,Noida,Tier 1,iPhone 13,256,Purple,3,55735,Telecom Partner,31,Q1,2023,167205
5607,2023-05-31,Telangana,Hyderabad,Tier 1,iPhone 15 Pro Max,512,Blue,3,156807,Authorized Reseller,46,Q2,2023,470421
5608,2023-03-17,Punjab,Chandigarh,Tier 1,iPhone 15 Pro Max,128,Silver,4,163349,Retail Store,33,Q1,2023,653396
5609,2022-09-11,Rajasthan,Udaipur,Tier 2,iPhone 15 Pro,256,Silver,1,136392,Authorized Reseller,8,Q3,2022,136392
5610,2023-03-25,Gujarat,Surat,Tier 2,iPhone 15 Pro,1024,Pink,3,130015,Online,36,Q1,2023,390045
5611,2022-09-26,Rajasthan,Jodhpur,Tier 3,iPhone 13,64,Silver,5,55491,Online,38,Q3,2022,277455
5612,2023-01-20,Telangana,Warangal,Tier 3,iPhone 15 Pro,256,Green,3,139431,Telecom Partner,31,Q1,2023,418293
5613,2022-01-18,Rajasthan,Jaipur,Tier 1,iPhone 13,128,Green,3,61684,Telecom Partner,46,Q1,2022,185052
5614,2022-03-15,Tamil Nadu,Madurai,Tier 2,iPhone 14,256,Pink,1,71103,Telecom Partner,31,Q1,2022,71103
5615,2023-01-27,Tamil Nadu,Coimbatore,Tier 2,iPhone 14,512,Gold,1,70941,Online,8,Q1,2023,70941
5616,2023-10-16,Punjab,Chandigarh,Tier 3,iPhone 13,512,Starlight,1,55768,Telecom Partner,30,Q4,2023,55768
5617,2022-11-13,Punjab,Chandigarh,Tier 2,iPhone 14,128,Pink,2,65842,Authorized Reseller,25,Q4,2022,131684
5618,2023-05-30,Gujarat,Surat,Tier 1,iPhone 15 Pro,1024,Gold,3,139362,Authorized Reseller,7,Q2,2023,418086
5619,2022-01-31,Rajasthan,Jodhpur,Tier 3,iPhone 15 Pro Max,64,Starlight,4,164316,Retail Store,22,Q1,2022,657264
5620,2023-08-31,Telangana,Hyderabad,Tier 2,iPhone 14 Pro,64,Green,3,132604,Authorized Reseller,13,Q3,2023,397812
5621,2023-02-03,Punjab,Ludhiana,Tier 3,iPhone 13,512,Midnight,2,55573,Online,49,Q1,2023,111146
5622,2022-05-21,Punjab,Chandigarh,Tier 3,iPhone 13 Pro,1024,Silver,5,122733,Authorized Reseller,40,Q2,2022,613665
5623,2022-09-15,Tamil Nadu,Chennai,Tier 3,iPhone 13,256,Blue,4,62910,Retail Store,2,Q3,2022,251640
5624,2022-09-07,Punjab,Ludhiana,Tier 3,iPhone 13 Pro,512,Midnight,5,123567,Online,48,Q3,2022,617835
5625,2022-10-20,Punjab,Amritsar,Tier 2,iPhone 15 Pro Max,256,Green,2,163572,Telecom Partner,24,Q4,2022,327144
5626,2022-01-14,Karnataka,Bangalore,Tier 2,iPhone 13,128,Gold,3,56235,Authorized Reseller,34,Q1,2022,168705
5627,2023-10-10,Tamil Nadu,Madurai,Tier 1,iPhone 13,1024,Pink,3,55394,Retail Store,10,Q4,2023,166182
5628,2023-10-13,Delhi,New Delhi,Tier 3,iPhone 13,64,Green,3,58266,Authorized Reseller,28,Q4,2023,174798
5629,2022-10-18,Uttar Pradesh,Kanpur,Tier 2,iPhone 15,64,Green,3,79024,Retail Store,35,Q4,2022,237072
5630,2022-11-02,Punjab,Chandigarh,Tier 2,iPhone 14,512,Gold,5,74484,Retail Store,25,Q4,2022,372420
5631,2023-09-20,Maharashtra,Nagpur,Tier 3,iPhone 13,512,Green,2,58676,Online,33,Q3,2023,117352
5632,2023-11-08,West Bengal,Siliguri,Tier 2,iPhone 15 Pro,1024,Silver,1,135159,Authorized Reseller,7,Q4,2023,135159
5633,2022-12-08,Delhi,New Delhi,Tier 1,iPhone 15 Pro Max,64,Gold,5,164894,Telecom Partner,11,Q4,2022,824470
5634,2022-01-06,Uttar Pradesh,Kanpur,Tier 1,iPhone 15,256,Silver,4,76509,Authorized Reseller,26,Q1,2022,306036
5635,2023-02-17,Maharashtra,Nagpur,Tier 2,iPhone 15 Pro,64,Midnight,3,131524,Telecom Partner,3,Q1,2023,394572
5636,2022-07-08,Karnataka,Mysore,Tier 2,iPhone 15 Pro Max,1024,Gold,3,158834,Online,18,Q3,2022,476502
5637,2022-09-05,Telangana,Hyderabad,Tier 2,iPhone 13 Pro,128,Purple,1,121790,Authorized Reseller,25,Q3,2022,121790
5638,2022-05-16,Uttar Pradesh,Kanpur,Tier 2,iPhone 14,256,Starlight,1,66199,Retail Store,13,Q2,2022,66199
5639,2022-03-25,Telangana,Hyderabad,Tier 2,iPhone 15 Pro,1024,Starlight,1,138486,Telecom Partner,10,Q1,2022,138486
5640,2023-10-30,Telangana,Warangal,Tier 3,iPhone 13 Pro,256,Green,2,117584,Online,12,Q4,2023,235168
5641,2023-04-07,Karnataka,Bangalore,Tier 1,iPhone 13 Pro,64,Starlight,5,117791,Online,27,Q2,2023,588955
5642,2022-09-14,Karnataka,Bangalore,Tier 2,iPhone 13 Pro,512,Midnight,4,117211,Retail Store,21,Q3,2022,468844
5643,2022-10-06,Delhi,Noida,Tier 3,iPhone 14,128,Silver,1,69278,Authorized Reseller,43,Q4,2022,69278
5644,2022-07-02,Maharashtra,Nagpur,Tier 2,iPhone 14 Pro,512,Pink,5,131641,Retail Store,21,Q3,2022,658205
5645,2022-04-09,Delhi,Gurgaon,Tier 1,iPhone 13 Pro,512,Gold,4,122043,Retail Store,4,Q2,2022,488172
5646,2022-09-14,Delhi,Gurgaon,Tier 3,iPhone 14,1024,Midnight,2,66773,Authorized Reseller,16,Q3,2022,133546
5647,2022-05-24,Delhi,New Delhi,Tier 1,iPhone 13 Pro,512,Starlight,1,117088,Online,19,Q2,2022,117088
5648,2022-05-19,Karnataka,Bangalore,Tier 2,iPhone 13,512,Blue,4,59932,Authorized Reseller,36,Q2,2022,239728
5649,2023-06-22,Gujarat,Surat,Tier 3,iPhone 15 Pro,1024,Silver,5,139774,Telecom Partner,24,Q2,2023,698870
5650,2022-01-04,Tamil Nadu,Coimbatore,Tier 3,iPhone 15,64,Green,3,84576,Telecom Partner,48,Q1,2022,253728
5651,2023-11-16,Rajasthan,Jaipur,Tier 3,iPhone 15,512,Starlight,4,75281,Retail Store,21,Q4,2023,301124
5652,2022-02-05,Punjab,Chandigarh,Tier 3,iPhone 14,256,Midnight,2,67679,Telecom Partner,7,Q1,2022,135358
5653,2022-10-20,West Bengal,Siliguri,Tier 2,iPhone 15 Pro Max,512,Blue,5,163291,Online,8,Q4,2022,816455
5654,2023-08-24,Delhi,New Delhi,Tier 2,iPhone 13 Pro,256,Midnight,4,120906,Retail Store,46,Q3,2023,483624
5655,2022-10-14,Delhi,Noida,Tier 1,iPhone 13,512,Pink,2,61559,Authorized Reseller,14,Q4,2022,123118
5656,2022-09-25,Rajasthan,Jaipur,Tier 3,iPhone 13 Pro,64,Gold,5,118290,Retail Store,25,Q3,2022,591450
5657,2022-07-17,Telangana,Warangal,Tier 2,iPhone 14 Pro,512,Blue,4,126787,Telecom Partner,29,Q3,2022,507148
5658,2022-11-30,Rajasthan,Udaipur,Tier 2,iPhone 13,128,Silver,4,63726,Retail Store,47,Q4,2022,254904
5659,2022-03-05,Rajasthan,Jaipur,Tier 2,iPhone 15,64,Purple,3,75551,Telecom Partner,35,Q1,2022,226653
5660,2022-02-07,Telangana,Warangal,Tier 1,iPhone 15,256,Gold,5,81146,Online,33,Q1,2022,405730
5661,2022-01-05,Karnataka,Mysore,Tier 2,iPhone 14 Pro,256,Pink,4,125675,Online,18,Q1,2022,502700
5662,2023-06-29,Rajasthan,Jodhpur,Tier 3,iPhone 13 Pro,512,Midnight,3,123727,Retail Store,31,Q2,2023,371181
5663,2022-05-07,Telangana,Warangal,Tier 1,iPhone 15,512,Green,3,76067,Retail Store,34,Q2,2022,228201
5664,2023-04-15,Telangana,Warangal,Tier 2,iPhone 15 Pro,512,Blue,1,139214,Online,19,Q2,2023,139214
5665,2022-06-08,Gujarat,Vadodara,Tier 3,iPhone 13 Pro,512,Gold,5,117661,Telecom Partner,21,Q2,2022,588305
5666,2022-12-21,Tamil Nadu,Coimbatore,Tier 3,iPhone 14,512,Green,2,70839,Authorized Reseller,16,Q4,2022,141678
5667,2022-12-19,Telangana,Warangal,Tier 2,iPhone 15 Pro,128,Pink,4,135146,Retail Store,18,Q4,2022,540584
5668,2022-04-10,Tamil Nadu,Coimbatore,Tier 2,iPhone 15 Pro,1024,Starlight,4,138073,Retail Store,28,Q2,2022,552292
5669,2023-11-13,Punjab,Chandigarh,Tier 1,iPhone 13,256,Pink,4,58167,Authorized Reseller,17,Q4,2023,232668
5670,2022-07-28,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,1024,Pink,5,116018,Retail Store,29,Q3,2022,580090
5671,2022-05-31,West Bengal,Siliguri,Tier 1,iPhone 15 Pro,256,Purple,3,133350,Retail Store,15,Q2,2022,400050
5672,2023-02-18,Karnataka,Mysore,Tier 2,iPhone 14 Pro,512,Midnight,2,124926,Online,44,Q1,2023,249852
5673,2023-02-02,Tamil Nadu,Madurai,Tier 2,iPhone 13 Pro,512,Blue,4,117655,Retail Store,44,Q1,2023,470620
5674,2023-04-22,Telangana,Hyderabad,Tier 3,iPhone 13 Pro,256,Midnight,1,120787,Telecom Partner,3,Q2,2023,120787
5675,2023-03-03,Maharashtra,Mumbai,Tier 2,iPhone 13,1024,Midnight,2,64564,Online,3,Q1,2023,129128
5676,2022-10-29,Delhi,Noida,Tier 3,iPhone 13,128,Blue,5,57238,Online,46,Q4,2022,286190
5677,2023-06-20,Gujarat,Surat,Tier 1,iPhone 13,512,Gold,4,54953,Telecom Partner,23,Q2,2023,219812
5678,2022-04-13,Gujarat,Vadodara,Tier 1,iPhone 15,256,Blue,5,80512,Online,24,Q2,2022,402560
5679,2022-01-13,Tamil Nadu,Madurai,Tier 2,iPhone 14 Pro,1024,Green,5,127335,Online,47,Q1,2022,636675
5680,2023-07-29,West Bengal,Kolkata,Tier 2,iPhone 15 Pro Max,512,Gold,3,155889,Telecom Partner,19,Q3,2023,467667
5681,2023-12-18,Telangana,Warangal,Tier 3,iPhone 15 Pro,512,Starlight,4,135634,Telecom Partner,42,Q4,2023,542536
5682,2023-12-26,Gujarat,Ahmedabad,Tier 2,iPhone 14,256,Pink,1,72821,Online,20,Q4,2023,72821
5683,2022-08-18,Uttar Pradesh,Noida,Tier 2,iPhone 14 Pro,256,Gold,5,132477,Authorized Reseller,46,Q3,2022,662385
5684,2022-02-18,Delhi,Noida,Tier 1,iPhone 15 Pro,64,Silver,4,132185,Online,15,Q1,2022,528740
5685,2023-09-03,Karnataka,Mangalore,Tier 1,iPhone 13 Pro,64,Pink,3,115078,Authorized Reseller,5,Q3,2023,345234
5686,2023-10-08,Uttar Pradesh,Kanpur,Tier 1,iPhone 15 Pro,1024,Midnight,2,137911,Online,24,Q4,2023,275822
5687,2023-12-16,Uttar Pradesh,Noida,Tier 2,iPhone 15,64,Green,1,83155,Authorized Reseller,9,Q4,2023,83155
5688,2022-02-21,West Bengal,Siliguri,Tier 3,iPhone 14,512,Pink,1,72027,Retail Store,41,Q1,2022,72027
5689,2023-07-15,Maharashtra,Pune,Tier 2,iPhone 13,128,Gold,1,59741,Retail Store,33,Q3,2023,59741
5690,2023-02-13,Punjab,Amritsar,Tier 2,iPhone 14 Pro,256,Blue,3,126585,Authorized Reseller,26,Q1,2023,379755
5691,2022-01-30,Maharashtra,Mumbai,Tier 3,iPhone 14 Pro,512,Starlight,1,124912,Retail Store,11,Q1,2022,124912
5692,2022-09-14,Rajasthan,Udaipur,Tier 3,iPhone 15 Pro Max,64,Midnight,4,155562,Online,6,Q3,2022,622248
5693,2023-11-18,Tamil Nadu,Coimbatore,Tier 3,iPhone 15 Pro,256,Purple,2,133061,Online,46,Q4,2023,266122
5694,2022-09-17,West Bengal,Kolkata,Tier 2,iPhone 15 Pro,1024,Blue,1,139708,Retail Store,34,Q3,2022,139708
5695,2022-04-15,Punjab,Chandigarh,Tier 2,iPhone 15 Pro,256,Blue,4,130977,Authorized Reseller,17,Q2,2022,523908
5696,2023-05-17,Maharashtra,Pune,Tier 1,iPhone 13 Pro,1024,Purple,5,124028,Authorized Reseller,6,Q2,2023,620140
5697,2022-12-10,West Bengal,Kolkata,Tier 3,iPhone 14 Pro,512,Silver,2,127051,Authorized Reseller,25,Q4,2022,254102
5698,2023-07-30,Rajasthan,Jodhpur,Tier 1,iPhone 14 Pro,128,Silver,1,132116,Telecom Partner,7,Q3,2023,132116
5699,2023-01-02,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro Max,512,Midnight,5,163458,Online,20,Q1,2023,817290
5700,2022-11-30,Rajasthan,Udaipur,Tier 3,iPhone 14 Pro,128,Green,2,129399,Retail Store,18,Q4,2022,258798
5701,2022-02-28,Telangana,Warangal,Tier 3,iPhone 15 Pro,1024,Gold,5,133861,Online,34,Q1,2022,669305
5702,2022-04-04,Maharashtra,Mumbai,Tier 1,iPhone 15,128,Blue,1,84884,Authorized Reseller,40,Q2,2022,84884
5703,2023-04-11,Telangana,Hyderabad,Tier 1,iPhone 15 Pro,128,Pink,5,131767,Retail Store,5,Q2,2023,658835
5704,2023-05-27,Rajasthan,Udaipur,Tier 2,iPhone 15,256,Purple,3,76913,Authorized Reseller,16,Q2,2023,230739
5705,2022-12-20,Karnataka,Bangalore,Tier 3,iPhone 15 Pro Max,1024,Blue,1,161127,Retail Store,12,Q4,2022,161127
5706,2023-03-15,Punjab,Ludhiana,Tier 2,iPhone 15 Pro Max,256,Pink,5,155053,Online,1,Q1,2023,775265
5707,2022-01-07,Gujarat,Surat,Tier 1,iPhone 15 Pro,1024,Purple,3,130312,Online,35,Q1,2022,390936
5708,2022-05-19,Rajasthan,Jaipur,Tier 1,iPhone 15 Pro Max,128,Gold,3,155900,Authorized Reseller,31,Q2,2022,467700
5709,2023-04-21,Rajasthan,Jodhpur,Tier 3,iPhone 15 Pro Max,128,Pink,5,164374,Telecom Partner,10,Q2,2023,821870
5710,2023-01-13,Rajasthan,Jaipur,Tier 1,iPhone 14,512,Midnight,2,64906,Telecom Partner,22,Q1,2023,129812
5711,2022-06-08,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro,512,Midnight,4,137937,Online,27,Q2,2022,551748
5712,2023-05-24,Karnataka,Mangalore,Tier 2,iPhone 15 Pro,128,Green,2,131050,Online,18,Q2,2023,262100
5713,2022-07-05,Tamil Nadu,Madurai,Tier 3,iPhone 14 Pro,64,Starlight,2,133259,Telecom Partner,46,Q3,2022,266518
5714,2023-11-14,Gujarat,Vadodara,Tier 2,iPhone 15 Pro,128,Silver,4,135292,Authorized Reseller,47,Q4,2023,541168
5715,2022-04-07,Telangana,Warangal,Tier 1,iPhone 13,512,Silver,4,63963,Retail Store,15,Q2,2022,255852
5716,2023-05-04,Uttar Pradesh,Noida,Tier 3,iPhone 14 Pro,1024,Purple,3,125294,Retail Store,44,Q2,2023,375882
5717,2023-01-18,Rajasthan,Jaipur,Tier 1,iPhone 15,64,Blue,4,81809,Authorized Reseller,20,Q1,2023,327236
5718,2023-09-25,Maharashtra,Mumbai,Tier 1,iPhone 14 Pro,256,Pink,2,125713,Telecom Partner,17,Q3,2023,251426
5719,2023-09-24,Delhi,New Delhi,Tier 3,iPhone 14 Pro,512,Pink,4,131068,Online,12,Q3,2023,524272
5720,2023-10-30,Telangana,Hyderabad,Tier 1,iPhone 13 Pro,128,Silver,5,120243,Telecom Partner,15,Q4,2023,601215
5721,2022-12-07,Gujarat,Ahmedabad,Tier 3,iPhone 15 Pro,128,Pink,5,138105,Online,11,Q4,2022,690525
5722,2023-02-27,Delhi,Gurgaon,Tier 3,iPhone 13,1024,Midnight,2,61328,Retail Store,9,Q1,2023,122656
5723,2023-05-30,Tamil Nadu,Chennai,Tier 2,iPhone 13,256,Green,3,58653,Telecom Partner,28,Q2,2023,175959
5724,2023-05-09,Punjab,Chandigarh,Tier 1,iPhone 15 Pro,512,Blue,2,138024,Authorized Reseller,14,Q2,2023,276048
5725,2023-02-12,Punjab,Chandigarh,Tier 1,iPhone 13 Pro,64,Starlight,5,117451,Online,44,Q1,2023,587255
5726,2023-08-04,Maharashtra,Nagpur,Tier 2,iPhone 14,64,Pink,2,70542,Online,10,Q3,2023,141084
5727,2022-05-24,Tamil Nadu,Madurai,Tier 1,iPhone 15 Pro,128,Gold,1,133966,Telecom Partner,13,Q2,2022,133966
5728,2023-01-15,Delhi,Gurgaon,Tier 1,iPhone 15 Pro Max,256,Midnight,3,164101,Retail Store,41,Q1,2023,492303
5729,2023-08-12,Rajasthan,Udaipur,Tier 2,iPhone 13,256,Starlight,3,61941,Telecom Partner,35,Q3,2023,185823
5730,2022-07-14,Punjab,Amritsar,Tier 1,iPhone 13,512,Pink,2,63333,Retail Store,41,Q3,2022,126666
5731,2023-07-07,Karnataka,Bangalore,Tier 2,iPhone 15 Pro,256,Gold,2,135389,Telecom Partner,10,Q3,2023,270778
5732,2023-05-10,Maharashtra,Pune,Tier 2,iPhone 15 Pro,1024,Midnight,1,135936,Online,20,Q2,2023,135936
5733,2023-01-16,Delhi,Noida,Tier 1,iPhone 15,256,Gold,1,78035,Authorized Reseller,11,Q1,2023,78035
5734,2022-08-11,West Bengal,Siliguri,Tier 3,iPhone 15 Pro Max,1024,Blue,2,158209,Online,40,Q3,2022,316418
5735,2023-03-14,Telangana,Hyderabad,Tier 2,iPhone 15 Pro,512,Starlight,1,130809,Authorized Reseller,28,Q1,2023,130809
5736,2023-03-28,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro Max,1024,Silver,2,160052,Online,6,Q1,2023,320104
5737,2023-03-24,Maharashtra,Mumbai,Tier 3,iPhone 15,64,Green,4,77722,Telecom Partner,42,Q1,2023,310888
5738,2022-05-25,Tamil Nadu,Chennai,Tier 3,iPhone 15,128,Midnight,3,81987,Retail Store,45,Q2,2022,245961
5739,2023-11-22,Telangana,Hyderabad,Tier 1,iPhone 15 Pro,1024,Pink,1,138655,Online,11,Q4,2023,138655
5740,2023-03-21,Karnataka,Bangalore,Tier 3,iPhone 15 Pro Max,256,Purple,2,158024,Retail Store,41,Q1,2023,316048
5741,2023-07-02,Punjab,Chandigarh,Tier 1,iPhone 15 Pro,64,Pink,5,131537,Retail Store,45,Q3,2023,657685
5742,2023-09-05,Maharashtra,Pune,Tier 1,iPhone 14,1024,Green,4,65272,Online,31,Q3,2023,261088
5743,2022-09-04,Delhi,New Delhi,Tier 3,iPhone 14,256,Blue,3,74832,Online,24,Q3,2022,224496
5744,2022-02-23,Rajasthan,Jaipur,Tier 2,iPhone 13 Pro,256,Midnight,3,115802,Telecom Partner,14,Q1,2022,347406
5745,2023-04-21,Delhi,New Delhi,Tier 3,iPhone 14 Pro,256,Silver,4,132829,Online,27,Q2,2023,531316
5746,2022-05-26,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,1024,Starlight,2,163706,Retail Store,37,Q2,2022,327412
5747,2023-12-16,Punjab,Amritsar,Tier 3,iPhone 13 Pro,64,Midnight,2,118771,Telecom Partner,6,Q4,2023,237542
5748,2023-03-26,Gujarat,Surat,Tier 3,iPhone 15 Pro Max,128,Purple,5,159634,Online,21,Q1,2023,798170
5749,2022-08-10,Gujarat,Surat,Tier 2,iPhone 14,1024,Gold,4,66432,Telecom Partner,5,Q3,2022,265728
5750,2022-09-22,Punjab,Chandigarh,Tier 1,iPhone 13,1024,Gold,1,57584,Telecom Partner,22,Q3,2022,57584
5751,2023-06-09,Telangana,Warangal,Tier 3,iPhone 15 Pro,1024,Midnight,1,137271,Authorized Reseller,4,Q2,2023,137271
5752,2022-08-15,Maharashtra,Pune,Tier 2,iPhone 15,64,Blue,5,78807,Online,17,Q3,2022,394035
5753,2023-02-22,Punjab,Ludhiana,Tier 1,iPhone 14 Pro,64,Starlight,3,134563,Retail Store,47,Q1,2023,403689
5754,2022-05-10,Rajasthan,Jaipur,Tier 3,iPhone 14,1024,Green,3,69753,Authorized Reseller,5,Q2,2022,209259
5755,2022-11-29,Punjab,Amritsar,Tier 1,iPhone 13,512,Gold,4,59226,Online,6,Q4,2022,236904
